,ID,PEOPCOLORPCT,LOWINCPCT,LIFEEXPPCT,LINGISOPCT,DISABILITYPCT,PM25,OZONE,DSLPM,RSEI_AIR,PTRAF,PRE1960,PRE1960PCT,PNPL,PRMP,PTSDF,UST,PWDIS,NO2,DWATER,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,UATYPE20
341,08013013503,0.428858118,0.235801726,0.198974359,0.038565997,0.117800522,9.12427158469945,73.17172999999998,0.188748289,175.5614780132916,803543.4089276654,303.0,0.157894737,0.0,0.458666983,2.453617512643742,2.805118451606988,89.42392349042531,8.919879874354434,0.0,8,13,13503,08013013503,135.03,Census Tract 135.03,G5020,S,1950401,0,40.181242,-105.0953408,U
342,08013013505,0.510904086,0.317171289,0.212307692,0.074257426,0.116663138,9.06219836065574,72.96221,0.175556078,118.73401083807596,746216.9224136595,74.0,0.039424614,0.0,0.418221056,1.260407949168646,3.151002709132163,81.43470226877966,9.919807667551162,0.0,8,13,13505,08013013505,135.05,Census Tract 135.05,G5020,S,1291650,0,40.1959032,-105.0977082,U
343,08013013506,0.220169528,0.106798246,0.14974359,0.029032258,0.105194523,9.16741038251366,72.96917999999998,0.178495048,122.82261840358238,628984.1846976924,0.0,0.0,0.0,0.500100895,1.245661505201021,0.260257384,147.41663421385726,8.808389875515456,0.0,8,13,13506,08013013506,135.06,Census Tract 135.06,G5020,S,2597927,0,40.1959317,-105.0836114,R
344,08013013507,0.452147702,0.33560434,,0.0,0.06103994,9.224799180327873,73.07568,0.188766443,168.10466332605864,696889.9057878451,7.0,0.005120702,0.0,0.6156299,1.73080249166832,0.85696074,165.44872141552236,8.422863053188262,0.0,8,13,13507,08013013507,135.07,Census Tract 135.07,G5020,S,1954238,0,40.1813384,-105.0812371,U
345,08013013508,0.230819758,0.12112454,0.145641026,0.004983389,0.081185225,9.31891338797814,73.10431,0.183443457,136.43608021334,634815.9048269915,11.0,0.003616042,0.0,0.67227827,1.260037010809187,0.533951287,224.46898412399133,7.82537783310191,0.0,8,13,13508,08013013508,135.08,Census Tract 135.08,G5020,S,5173897,58992,40.1924157,-105.0703341,R
346,08013013601,0.103520757,0.12256194,0.154871795,0.0,0.079085654,7.48961557377049,72.43808,0.047836765,171.1308723464535,194056.2160683168,183.0,0.113735239,0.0,0.101496783,0.214490046,0.669971727,6.787919808370281,5.88282839598929,0.0,8,13,13601,08013013601,136.01,Census Tract 136.01,G5020,S,138103635,2036863,40.2148749,-105.2621222,R
347,08013013602,0.112350598,0.106943336,0.156923077,0.0,0.122709163,6.10321281420765,70.94667,0.017347317,104.69376819484503,25148.596553497937,670.0,0.489051095,0.074859809,0.0,0.0,0.007042584,4.632903669966171,3.751949016466614,1.713154269972452,8,13,13602,08013013602,136.02,Census Tract 136.02,G5020,S,494915881,3405352,40.1690928,-105.5462943,R
348,08013013703,0.1523126,0.18705036,0.156923077,0.0,0.043062201,6.07502344262295,72.08665,0.016219542,1049.8045758186315,35978.90955669944,327.0,0.414974619,0.292000619,0.0,0.0,0.0,8.763041297338452,3.290994642199511,0.0,8,13,13703,08013013703,137.03,Census Tract 137.03,G5020,S,179057017,2253550,40.0689428,-105.4729686,R
349,08013013704,0.185616296,0.246144227,0.156923077,0.0,0.069008522,6.94310792349727,73.87914999999998,0.041660177,2306.0976247985445,409699.96465909085,151.0,0.063983051,0.01380468,0.113628451,1.184768650728388,0.0,7024.874550831118,4.0902266983144,0.0,8,13,13704,08013013704,137.04,Census Tract 137.04,G5020,S,72571772,58943,40.0732446,-105.3424538,R
350,08013013705,0.104390244,0.242439024,0.12,0.0,0.045853659,5.78988325136612,71.30893,0.015681959,1198.7144356422257,2463.2270224054005,681.0,0.530373832,0.217200026,0.0,0.0,0.817150611,38.10379081262032,5.2465700022082,0.0,8,13,13705,08013013705,137.05,Census Tract 137.05,G5020,S,161508384,2237894,39.9784146,-105.6234706,R
351,08013013706,0.059746696,0.178085992,0.12,0.0,0.058370044,6.33621,74.29312,0.02815339,2420.002905466477,164115.60698236094,202.0,0.099901088,0.187850764,0.031697787,0.445460137,0.0,699.5359031722635,5.251369571117982,,8,13,13706,08013013706,137.06,Census Tract 137.06,G5020,S,176989301,1725158,39.9803825,-105.4053762,R
352,08013060601,0.294762,0.101373183,0.184615385,0.015072765,0.082652858,8.39382267759563,76.55337,0.148202233,5602.767399364471,1085986.7037381828,0.0,0.0,0.511362203,0.04656149,1.029318930668684,1.096098027860045,4643.45863941637,8.425736758203534,0.0,8,13,60601,08013060601,606.01,Census Tract 606.01,G5020,S,2857423,136332,39.9434167,-105.1493551,U
353,08013060602,0.408611599,0.042179262,0.184615385,0.023498695,0.073813708,7.89554234972678,76.56899,0.119307965,5242.307361,1031954.5919679943,56.0,0.146214099,0.737036903,0.119975409,1.563662170012573,0.145243156,10417.825710150064,7.104183197021484,0.444962687,8,13,60602,08013060602,606.02,Census Tract 606.02,G5020,S,34971779,1280953,39.9421138,-105.2168028,R
354,08013060700,0.135673304,0.080989495,0.152820513,0.017200938,0.106404609,8.56739535519126,76.28521,0.152708345,4724.056669261211,985968.109339412,38.0,0.029710711,0.40969275,0.106476616,1.447819025772998,0.299886327,10985.439998731887,8.859076011395493,0.0,8,13,60700,08013060700,607.0,Census Tract 607,G5020,S,9961605,77426,39.957987,-105.1362012,R
355,08013060801,0.360455655,0.197483589,0.195897436,0.052793125,0.073851204,8.99796147540984,76.26918999999998,0.186426756,3566.742493119078,920753.6855242533,9.0,0.005477785,0.152364433,0.0,2.15793337823051,1.104684393510412,10557.758802146123,8.988356264971587,0.013302229,8,13,60801,08013060801,608.01,Census Tract 608.01,G5020,S,14319972,134749,39.9562928,-105.0874686,R
356,08013060802,0.480814873,0.354628165,0.195897436,0.032988676,0.065862342,9.205487704918028,75.73023999999998,0.196337061,3278.589614571764,816761.625296642,408.0,0.191100703,0.036372701,0.0,0.685495044,2.770138638759442,11324.314582788727,8.211358578438851,0.0,8,13,60802,08013060802,608.02,Census Tract 608.02,G5020,S,7189411,15103,39.9910643,-105.0651418,R
357,08013060900,0.243455031,0.200999643,0.178461538,0.028444444,0.054318789,8.865796174863391,76.07486,0.160377628,3901.047493399926,976795.1824031096,0.0,0.0,0.224612478,0.024869448,1.460554940602222,2.760806883661022,10565.989267035684,9.742565947450098,0.007573309,8,13,60900,08013060900,609.0,Census Tract 609,G5020,S,7774636,24211,39.9743022,-105.1069745,U
358,08013061300,0.226265823,0.039010466,,0.032631579,0.039873418,8.31947759562842,76.76354999999998,0.147482525,5758.712693612092,803592.7020590842,0.0,0.0,0.62581264,0.039886801,0.765337394,0.305583204,6623.820217617444,7.796203855767431,0.0,8,13,61300,08013061300,613.0,Census Tract 613,G5020,S,2069154,6895,39.9359802,-105.155391,U
359,08013061400,0.35334003,0.082370668,,0.01899696,0.071032746,8.30372404371585,76.99921999999998,0.14637857,6376.553671256355,765566.8748600982,6.0,0.004487659,0.87915363,0.0,0.629027438,0.561247074,15.626845165904635,7.538794268536758,0.0,8,13,61400,08013061400,614.0,Census Tract 614,G5020,S,2552608,8890,39.9224429,-105.1567552,U
360,08014030000,0.31277533,0.23539823,0.165128205,0.051212938,0.129221733,8.96743442622951,76.78056999999998,0.21742213,5046.3198636796005,1832855.2409984963,971.0,0.626856036,0.183531626,0.05078737,0.839219371,12.544494209981451,2369.4478996847174,8.802926939280855,0.0,8,14,30000,08014030000,300.0,Census Tract 300,G5020,S,1615867,1448,39.9186918,-105.0810169,U
361,08014030100,0.25443299,0.171985081,0.191794872,0.015283843,0.126597938,8.97072459016393,76.73426,0.206145794,4846.106677076515,1643696.2463991076,176.0,0.185850053,0.195051054,0.041731749,0.801453532,7.098695723264945,2419.54227927952,8.309812175020186,0.0,8,14,30100,08014030100,301.0,Census Tract 301,G5020,S,1076688,0,39.9263159,-105.0822175,U
362,08014030200,0.324311927,0.206422018,,0.033991228,0.100458716,9.00087459016394,76.90107,0.237583967,5232.334938,1841546.3602467568,1.0,0.001075269,0.213874942,0.106389174,0.81914713,5.490975249052141,3149.8909064385966,8.849024772644043,0.0,8,14,30200,08014030200,302.0,Census Tract 302,G5020,S,2583455,26498,39.9087252,-105.0745694,U
363,08014030300,0.323752969,0.261020307,0.219487179,0.021238938,0.103516592,9.1315325136612,76.6363,0.271709252,4402.6910347025805,1556305.5560045363,75.0,0.043227666,0.106467978,0.115543167,0.770576508,2.078862290716843,4128.120146208511,8.046712310493675,0.0,8,14,30300,08014030300,303.0,Census Tract 303,G5020,S,2678892,59239,39.9219477,-105.0596936,U
364,08014030400,0.168618838,0.099072718,0.158974359,0.0,0.074670571,9.1521106557377,76.49787999999998,0.270934067,4077.836350108748,1294606.203727465,16.0,0.0111034,0.106003179,0.105386036,0.825174772,0.0,3840.213739995132,7.967856252603655,0.0,8,14,30400,08014030400,304.0,Census Tract 304,G5020,S,2317757,133645,39.9360047,-105.0693068,U
365,08014030500,0.235938026,0.070460705,0.135384615,0.030739673,0.053553385,9.30671530054645,76.31149,0.233431091,3517.4841769830846,1212663.487557131,56.0,0.026768642,0.025835321,0.112069159,0.796924843,0.739143813,5076.831843668652,8.996259618554397,0.0,8,14,30500,08014030500,305.0,Census Tract 305,G5020,S,4921819,204895,39.9452625,-105.040444,U
366,08014030600,0.439179375,0.111837328,0.198974359,0.036063885,0.041757444,9.433165300546452,76.33826999999998,0.320395888,3276.745995139511,1393582.211965466,24.0,0.01207851,0.0,0.147861706,0.754170482,2.177805463343024,9739.626791734276,8.503962603173846,0.0,8,14,30600,08014030600,306.0,Census Tract 306,G5020,S,2530470,64721,39.9352846,-105.0249408,U
367,08014030700,0.2945855,0.134461538,0.190769231,0.0,0.081064546,9.418306557377052,76.41549999999998,0.319921361,3421.2417933057686,1547227.63671871,10.0,0.007575758,0.0,0.163032162,0.728246543,3.823878160972853,14213.01531233986,9.045343234905827,0.0,8,14,30700,08014030700,307.0,Census Tract 307,G5020,S,1324277,14244,39.92424,-105.0257632,U
368,08014030800,0.262577085,0.157091853,0.186666667,0.010174419,0.067446774,9.27862513661202,76.56227,0.27193067,3944.859864002077,1564445.8299878673,0.0,0.0,0.054473883,0.134498725,0.736151993,2.961275654227439,5983.807877314617,8.192116342326319,0.0,8,14,30800,08014030800,308.0,Census Tract 308,G5020,S,2557490,613,39.9200732,-105.0428103,U
369,08014030900,0.156126482,0.06038048,0.168205128,0.013077594,0.109189723,9.09147213114754,76.42933999999998,0.212300563,4260.345326818408,1209421.3513281837,0.0,0.0,0.183495261,0.032946144,0.866931473,0.342566473,3178.153420761554,8.372376684211869,0.0009222,8,14,30900,08014030900,309.0,Census Tract 309,G5020,S,5421899,40005,39.9458043,-105.0713208,U
370,08014031000,0.234158839,0.099573015,0.129230769,0.0,0.058582408,9.47699890710382,76.14508999999998,0.27601192,3023.6130272755686,1205837.2708354369,10.0,0.004308488,0.0,0.127964967,0.806301745,0.670776207,8012.75122557874,9.192582968745228,0.0,8,14,31000,08014031000,310.0,Census Tract 310,G5020,S,3497193,56202,39.9492707,-105.0198719,U
371,08014031101,0.202868852,0.153346995,0.174358974,0.0,0.055421687,8.83834234972678,77.02115,0.182851354,5861.272547643057,1736309.1360838015,15.0,0.008398656,0.251748509,0.0,0.955814888,1.03311752352277,1638.4897792531715,9.284033549576304,0.0,8,14,31101,08014031101,311.01,Census Tract 311.01,G5020,S,2318191,16448,39.9070604,-105.0943635,U
372,08014031102,0.18620332,0.240263302,0.174358974,0.019952115,0.158529896,8.48063306010929,76.88814999999998,0.146429831,6197.07766459014,1022646.3668904064,0.0,0.0,0.563255984,0.0,0.696453278,1.866419071142227,404.52323858145576,7.441090122399578,0.0,8,14,31102,08014031102,311.02,Census Tract 311.02,G5020,S,3060724,3654,39.9225963,-105.1416047,U
373,08014031103,0.123084528,0.10880829,0.174358974,0.0,0.075129534,8.3206762295082,77.34319999999998,0.139145011,7760.996198,756964.7781494628,11.0,0.01,1.325042269267292,0.0,0.662609436,0.0,459.86831708190095,6.669258117675781,,8,14,31103,08014031103,311.03,Census Tract 311.03,G5020,S,4910852,607133,39.8984963,-105.1483444,U
374,08014031104,0.164291073,0.163540885,0.174358974,0.0,0.041260315,8.64812486338798,76.94495,0.180946424,5965.829081,1644461.1205164525,0.0,0.0,0.340044622,0.0,0.80587012,1.721149424156092,1345.942640765324,8.497638702392578,0.0,8,14,31104,08014031104,311.04,Census Tract 311.04,G5020,S,4068610,7124,39.920693,-105.1171842,U
375,08014031201,0.228117914,0.224036281,0.168205128,0.004101162,0.081632653,8.68879808743169,76.6085,0.164449639,5063.847231654891,1143855.8466425675,0.0,0.0,0.339015156,0.0,0.929032964,1.27977322872749,7346.31852126344,8.53126051892405,0.0,8,14,31201,08014031201,312.01,Census Tract 312.01,G5020,S,3413703,0,39.944217,-105.125822,R
376,08014031202,0.343781942,0.064735945,0.168205128,0.005097706,0.077002053,8.8248368852459,76.79914999999998,0.192792142,5328.961859501086,1354266.0422233392,32.0,0.026490066,0.28108124,0.0,0.821351106,5.507125482955169,1863.6097419474047,8.129735669737531,0.0,8,14,31202,08014031202,312.02,Census Tract 312.02,G5020,S,2661471,0,39.9292022,-105.1003462,U
377,08014031300,0.202376532,0.037588389,,0.0,0.073523951,9.46845382513661,75.88404,0.230640394,3019.8789758293246,940213.833475691,13.0,0.013065327,0.0,0.096820293,0.734730423,0.195736759,5590.644162114899,9.857501186077869,0.0,8,14,31300,08014031300,313.0,Census Tract 313,G5020,S,10340572,142036,39.9704923,-105.0277683,U
378,08014031401,0.083816552,0.095940959,0.124102564,0.023809524,0.14918292,9.39082049180328,75.69888,0.215590393,2892.723016106412,689575.6872550608,49.0,0.0399348,0.0,0.0,0.523457362,0.0,5836.689869376158,8.74381399219716,0.0,8,14,31401,08014031401,314.01,Census Tract 314.01,G5020,S,2958884,0,39.9897163,-105.0455329,R
379,08014031402,0.41344086,0.091397849,0.124102564,0.102067183,0.094623656,9.75541202185792,75.18148999999998,0.265769015,2039.21864,802400.6827080365,7.0,0.009043928,0.0,0.155852725,0.455255743,0.283155553,7974.040469903671,8.728078842163086,,8,14,31402,08014031402,314.02,Census Tract 314.02,G5020,S,16480290,124667,40.0116024,-104.9853454,U
380,08014031403,0.241537236,0.033651932,0.124102564,0.005878031,0.036142173,9.55376885245902,75.59082999999998,0.225337627,2610.7933234578727,660179.1001487089,0.0,0.0,0.0,0.0,0.460151685,0.170845403,5349.49483894914,9.06116871527064,0.0,8,14,31403,08014031403,314.03,Census Tract 314.03,G5020,S,4035438,0,39.9925691,-105.0258027,U
381,08014980100,0.0,0.0,,0.0,0.0,8.85374398907104,76.22618,,0.0,,0.0,0.0,,,,0.0,,0.0,,8,14,980100,08014980100,9801.0,Census Tract 9801,G5020,S,111949,0,39.9578364,-105.1032653,U
382,08014980200,0.0,0.0,,0.0,0.0,9.10204781420765,76.11772,,0.0,,0.0,0.0,,,,0.0,,0.0,,8,14,980200,08014980200,9802.0,Census Tract 9802,G5020,S,394934,0,39.9598684,-105.0849176,U
383,08014980300,0.0,0.0,,0.0,0.0,8.74216612021858,76.3169,,0.0,,0.0,0.0,,,,0.0,,0.0,,8,14,980300,08014980300,9803.0,Census Tract 9803,G5020,S,105261,0,39.9543347,-105.1155685,R
384,08015000100,0.280649295,0.414102564,0.213333333,0.042845594,0.178205128,4.48359778688525,64.74527,0.024016465,0.0,97100.30715164158,840.0,0.593639576,0.303023355,0.0,0.0,1.350938359498152,68.74042864502393,11.462774037101733,4.0,8,15,100,08015000100,1.0,Census Tract 1,G5020,S,3942787,0,38.5388202,-105.9949817,R
385,08015000200,0.136721992,0.27266881,0.182564103,0.0,0.112968917,4.43348871584699,64.46385,0.018717553,0.0,93849.43837688412,583.0,0.236032389,0.383488448,0.0,0.0,0.563989788,80.36507411313208,8.71803023798455,3.911795259001261,8,15,200,08015000200,2.0,Census Tract 2,G5020,S,110219904,48075,38.4813087,-106.0042061,R
386,08015000300,0.161703395,0.137278462,0.140512821,0.0,0.146515783,4.41274423497268,64.51621,0.009159282,0.0,50342.03260898492,204.0,0.085714286,0.176097518,0.0,0.0,0.011621619,21.78670054020492,3.169595531060002,0.0,8,15,300,08015000300,3.0,Census Tract 3,G5020,S,1097876750,1068977,38.6064382,-106.1624627,R
387,08015000402,0.189418232,0.393039591,,0.0,0.155810983,4.52950740437158,65.45885,0.01815312,0.009919986,90749.41464924991,334.0,0.176626124,0.008503909,0.0,0.0,1.624709676252404,90.363728883332,8.822590664823375,0.0,8,15,402,08015000402,4.02,Census Tract 4.02,G5020,S,460118796,93951,38.8890399,-106.0430897,R
388,08015000403,0.114934114,0.186310395,0.183589744,0.045734389,0.060761347,4.43404316939891,65.02377,0.006764564,0.045076867,12809.794798566472,174.0,0.11631016,0.028261324,0.0,0.0,0.004863011,22.720448128403937,1.791483917543965,0.0,8,15,403,08015000403,4.03,Census Tract 4.03,G5020,S,926251110,2553678,38.7861536,-106.2221531,R
389,08015000404,0.009758603,0.473035439,0.183589744,0.032142857,0.140729327,4.50545513661202,65.19589,0.019432834,0.0,57431.72427359142,393.0,0.276760563,0.0,0.0,0.0,0.854966363,32.62971526689235,7.789858724459829,0.0,8,15,404,08015000404,4.04,Census Tract 4.04,G5020,S,26306345,235294,38.8391977,-106.1519429,R
390,08017960600,0.200463499,0.270944742,0.082051282,0.027027027,0.112299465,5.85847978142077,58.0004,0.020237868,2.85494e-05,19806.037857885607,401.0,0.413828689,0.0,0.487960491,0.0,0.004664839,5.678952958952535,2.483677378235474,1.201084450528836,8,17,960600,08017960600,9606.0,Census Tract 9606,G5020,S,4605713960,8166129,38.8356456,-102.6017914,R
391,08019014701,0.071003847,0.129655657,0.134358974,0.0,0.037425673,5.3366756284153,73.45776999999998,0.019270499,623.1267023471734,92484.21171036724,101.0,0.070827489,3.285584583920278,0.0,0.0,0.0,33.95178750260257,2.72729110792134,,8,19,14701,08019014701,147.01,Census Tract 147.01,G5020,S,234360827,115832,39.6208347,-105.5632911,R
392,08019014702,0.108464268,0.054342306,0.134358974,0.017210145,0.145759269,5.44746980874317,72.94808,0.030906287,649.9046081184042,150939.94942300988,146.0,0.089133089,11.0,0.0,0.0,0.212737347,113.7848013382316,3.851661357864343,5.594966380852508,8,19,14702,08019014702,147.02,Census Tract 147.02,G5020,S,249704175,1101158,39.7285262,-105.5575867,R
393,08019014800,0.192107996,0.299584631,0.139487179,0.0,0.167539267,5.5761943442623,73.38759,0.040727781,628.4022633949232,407715.06401313713,607.0,0.715801887,11.000000000000004,0.0,0.0,2.377195178222432,746.3420139626128,4.963374452579683,0.0,8,19,14800,08019014800,148.0,Census Tract 148,G5020,S,15200642,33888,39.7514343,-105.528766,R
394,08019014900,0.198109641,0.265734266,0.175384615,0.034985423,0.158896659,5.30618846994536,70.50247,0.018388197,210.2624200991225,227262.16590719967,704.0,0.390027701,10.98032971097856,0.0,0.0,0.134821588,53.086414190939685,4.037797822533865,0.169872147,8,19,14900,08019014900,149.0,Census Tract 149,G5020,S,523968408,2024030,39.7068623,-105.8380131,R
395,08021974800,0.67893726,0.526860841,0.129230769,0.090040928,0.234304207,4.84345710382514,62.83342,0.014380297,0.087268928,36350.63139803593,682.0,0.402122642,0.0,0.0,0.0,0.003895306,42.23875318920592,4.361176718478051,2.718815982381535,8,21,974800,08021974800,9748.0,Census Tract 9748,G5020,S,618168539,386651,37.1012414,-105.912015,R
396,08021974900,0.462181079,0.499433749,0.183589744,0.085132634,0.150486535,4.39370081967213,62.76559,0.014425666,0.182440353,67771.51634924884,667.0,0.284192586,0.003563715,0.0,0.0,0.025862614,46.78649415546364,4.29331651951602,1.181393361638495,8,21,974900,08021974900,9749.0,Census Tract 9749,G5020,S,2716255356,8848361,37.2224342,-106.244101,R
397,08023972600,0.541893362,0.525027203,0.178461538,0.025252525,0.214907508,4.59496120218579,63.05515,0.009799158,0.130257967,28375.577353405057,145.0,0.123089983,0.0,0.0,0.0,0.02349713,15.694333217286273,2.298899930042714,1.69415529481002,8,23,972600,08023972600,9726.0,Census Tract 9726,G5020,S,1554693290,3766243,37.4204815,-105.3948681,R
398,08023972700,0.797169811,0.478234943,0.190769231,0.136856369,0.317829457,4.61965628415301,62.69898,0.009638178,0.060017759,4910.822101129532,565.0,0.457489879,0.0,0.0,0.0,0.115581306,26.843775753730228,3.615466054326142,0.435771034,8,23,972700,08023972700,9727.0,Census Tract 9727,G5020,S,1624759010,5062663,37.1383747,-105.4626729,R
399,08025969601,0.456689342,0.501674481,0.216410256,0.008350731,0.253181514,5.73269262295082,65.57231,0.032230593,1.510613305946318,7953.413308572081,274.0,0.501831502,0.0,0.009510187,0.0,0.000227582,116.7179163608926,5.440721344143788,0.0,8,25,969601,08025969601,9696.01,Census Tract 9696.01,G5020,S,1823808992,25092886,38.3061801,-103.7727363,R
400,08025969602,0.487559407,0.548037889,0.216410256,0.014354067,0.192151556,5.74787131147541,65.26331,0.028739261,0.0,6280.699709119204,454.0,0.463738509,0.0,0.030877062,0.0,0.025670418,29.92316997279669,5.115115297884145,0.045697879,8,25,969602,08025969602,9696.02,Census Tract 9696.02,G5020,S,215618880,8330095,38.1941689,-103.7943229,R
401,08027970101,0.103729104,0.356282272,0.151794872,0.0,0.130378657,4.51961639344262,65.23342,0.008309951,5.142011998947151,126.4785958719458,431.0,0.193360251,0.0,0.0,0.0,0.092099738,0.0,3.329525861732238,0.464905037,8,27,970101,08027970101,9701.01,Census Tract 9701.01,G5020,S,1041919696,2909132,38.0949576,-105.5001027,R
402,08027970102,0.151645768,0.315047022,0.151794872,0.0,0.151645768,4.60847486338798,66.48448,0.009058806,37.40270245463629,219.59090511884625,215.0,0.109693878,0.0,0.0,0.0,0.071492946,8.07467e-08,4.331199219203852,1.600350569675723,8,27,970102,08027970102,9701.02,Census Tract 9701.02,G5020,S,871112279,455018,38.054321,-105.2397223,R
403,08029964600,0.112816577,0.263130525,0.198974359,0.01396348,0.188664596,4.91010467213115,62.97975,0.013428454,5.03795e-07,1247.5411504056308,850.0,0.348932677,0.0,0.0,0.0,0.057684497,331.31543239879676,3.527749182177905,2.147278827740948,8,29,964600,08029964600,9646.0,Census Tract 9646,G5020,S,666992347,1163483,38.9800317,-107.6060539,R
404,08029964700,0.095478595,0.283304815,0.191794872,0.0,0.15595209,5.32057431693989,64.27811,0.028630674,0.746033254,19020.559089499035,395.0,0.194294147,0.0,0.0,0.0,0.069220403,92.23214190966526,4.477543348196781,0.0,8,29,964700,08029964700,9647.0,Census Tract 9647,G5020,S,340977130,2356432,38.9087028,-108.0173474,R
405,08029964800,0.266701461,0.379941196,0.181538462,0.020733652,0.223560039,5.45838087431694,64.71943,0.044921535,1.029136719735421,120347.80436199816,278.0,0.19772404,0.0,0.179407473,0.0,0.164580577,615.0101548518344,5.437306393943647,0.0,8,29,964800,08029964800,9648.0,Census Tract 9648,G5020,S,603516350,3260741,38.811111,-108.2201556,R
406,08029964900,0.306457243,0.373649726,0.182564103,0.0,0.190149516,5.55873983606557,63.54504,0.050237174,0.0,149940.60909573396,372.0,0.155583438,0.0,0.185743834,0.0,0.832011171,497.3746367854254,7.226919885206806,0.0,8,29,964900,08029964900,9649.0,Census Tract 9649,G5020,S,191916940,1298677,38.7189385,-107.9464464,R
407,08029965001,0.263339731,0.216122841,0.184615385,0.007714561,0.208445298,5.12142784153005,62.97497,0.01668134,0.0,3026.954932340516,383.0,0.306155076,0.0,0.0,0.0,0.107638794,26.653586982278785,4.412022381198269,0.22435016,8,29,965001,08029965001,9650.01,Census Tract 9650.01,G5020,S,413448818,1538497,38.7316047,-107.6557298,R
408,08029965002,0.120790301,0.28064661,0.184615385,0.055952381,0.18545128,5.14669920765027,63.23295,0.018272923,0.0,1790.6724518783308,236.0,0.237903226,0.0,0.0,0.0,0.043298282,20.265062101472783,2.5508871613031,0.0,8,29,965002,08029965002,9650.02,Census Tract 9650.02,G5020,S,409336240,1774946,38.902494,-107.7900037,R
409,08029965100,0.320320579,0.365847211,0.202051282,0.022135417,0.254559873,5.58403469945355,63.87756,0.055699653,0.0,301770.7131888035,752.0,0.43293034,0.0,0.297688998,0.0,3.58165401298316,694.9946164231965,9.19979259333712,0.0,8,29,965100,08029965100,9651.0,Census Tract 9651,G5020,S,46821481,413195,38.7010974,-108.0692227,R
410,08029965201,0.120277564,0.552043177,0.194871795,0.008525149,0.185427911,5.27209071038251,63.87485,0.016816671,0.0,0.0,320.0,0.249609984,0.0,0.0,0.0,0.058772357,0.555536295,4.780836840357399,1.396162933365503,8,29,965201,08029965201,9652.01,Census Tract 9652.01,G5020,S,8818544,0,38.9034727,-107.9298167,R
411,08029965202,0.132444444,0.377777778,0.194871795,0.0,0.139111111,5.09521538251366,64.0016,0.010279864,9.86294e-06,0.0,312.0,0.237623762,0.0,0.0,0.0,0.003443899,2.224678999535099,2.327601459356291,8.738839285714285,8,29,965202,08029965202,9652.02,Census Tract 9652.02,G5020,S,276263139,4980810,38.9757405,-107.8990733,R
412,08031000102,0.332320442,0.147513812,0.194871795,0.005428227,0.077071823,8.95948278688525,77.14176999999998,0.509974971,9309.331062219768,4692453.846428008,1057.0,0.607122343,0.915641435,0.73793013,2.72906616348027,9.410278883648523,3185.767009236334,8.303563450266155,0.0,8,31,102,08031000102,1.02,Census Tract 1.02,G5020,S,1706895,243474,39.7811473,-105.03984,U
413,08031000201,0.564885496,0.296770439,0.174358974,0.027429934,0.15042188,9.236477322404372,76.90237999999998,0.560883265,6200.520334147457,5188680.907846518,1296.0,0.733861835,1.946918255558654,1.087388280328469,2.969228386483944,6.762073711184291,4141.291940215937,8.450009446908165,0.0,8,31,201,08031000201,2.01,Census Tract 2.01,G5020,S,2079141,0,39.7875491,-105.0117362,U
414,08031000202,0.499499499,0.271271271,0.233846154,0.063808065,0.142642643,9.19530464480874,77.00884999999998,0.569885455,5917.774140319643,5485704.106843648,1380.0,0.657142857,1.897159075706234,1.032977568141065,2.78971277129426,4.101450068065567,3834.1709368856496,8.951268742309827,0.0,8,31,202,08031000202,2.02,Census Tract 2.02,G5020,S,1785694,0,39.7800524,-105.0121352,U
415,08031000301,0.161733411,0.135586636,0.181538462,0.020141738,0.083139083,8.92855519125683,77.18333,0.509547817,9002.64976323101,4513119.247833959,1869.0,0.653725079,0.89759791,0.743491028,2.601304563732254,11.606885533852504,2956.8921338448686,8.549526680792713,0.0,8,31,301,08031000301,3.01,Census Tract 3.01,G5020,S,1926792,0,39.7730308,-105.0392349,U
416,08031000302,0.227684868,0.101041029,0.176410256,0.0,0.066963383,8.81595956284153,77.25068,0.53226303,9183.162662389619,4373095.379174345,1694.0,0.646564885,0.755780698,0.665771491,2.4140047710424,4.540818468424727,2520.314297218464,8.259016062277398,0.0,8,31,302,08031000302,3.02,Census Tract 3.02,G5020,S,1444047,0,39.7639304,-105.0462665,U
417,08031000303,0.182358403,0.164190333,0.196923077,0.0,0.053745318,8.92952049180328,77.08931,0.543883379,7381.531408750867,4852792.964023232,1893.0,0.639095206,1.102288285491486,0.818968973,2.796175841852512,6.301512589823591,2981.802103787087,8.714782372816002,0.0,8,31,303,08031000303,3.03,Census Tract 3.03,G5020,S,1463503,0,39.7639664,-105.0323023,U
418,08031000401,0.44497323,0.239143367,0.203076923,0.024773414,0.091909578,9.098950546448092,76.99118,0.522848701,6108.796182744802,5142502.90322419,1468.0,0.870699881,1.582547578772043,0.950959499,2.758857251343018,5.625599229321305,3508.2342010199363,9.250133992443311,0.0,8,31,401,08031000401,4.01,Census Tract 4.01,G5020,S,978390,0,39.7729368,-105.0182645,U
